Boro Code,Boro Ct,CT,County,Geometry,LRS,Number of Records,Boro Code1,Boro Ct201,Boro Name,Cdeligibil,Ct2010,Ctlabel,Ntacode,Ntaname,Puma,Shape Area,Shape Leng
3,3043100,043100,Kings County,POLYGON,35.4,1,3,3043100,Brooklyn,E,043100,431,BK77,Bushwick North,4002,1810786.86527,5386.79954205
3,3043200,043200,Kings County,POLYGON,22.4,1,3,3043200,Brooklyn,E,043200,432,BK29,Bensonhurst East,4017,1593340.96948,5480.48164844
3,3043300,043300,Kings County,POLYGON,34.8,1,3,3043300,Brooklyn,E,043300,433,BK77,Bushwick North,4002,1810979.34087,5387.20124767
3,3046202,046202,Kings County,POLYGON,20.3,1,3,3046202,Brooklyn,E,046202,462.02,BK46,Ocean Parkway South,4014,1866157.39009,7378.23566258
3,3046400,046400,Kings County,POLYGON,21.4,1,3,3046400,Brooklyn,E,046400,464,BK88,Borough Park,4014,1762932.75651,6253.5340151
3,3046800,046800,Kings County,POLYGON,19.1,1,3,3046800,Brooklyn,I,046800,468,BK88,Borough Park,4014,3193544.08631,8979.00106064
3,3047000,047000,Kings County,POLYGON,19.1,1,3,3047000,Brooklyn,E,047000,470,BK88,Borough Park,4014,1966226.06983,7325.2477417
3,3047200,047200,Kings County,POLYGON,18.6,1,3,3047200,Brooklyn,E,047200,472,BK88,Borough Park,4014,1850619.13247,6789.74008155
3,3047400,047400,Kings County,POLYGON,19.7,1,3,3047400,Brooklyn,E,047400,474,BK88,Borough Park,4014,1892923.47585,6422.10455259
3,3044000,044000,Kings County,POLYGON,20,1,3,3044000,Brooklyn,E,044000,440,BK46,Ocean Parkway South,4014,2173529.65554,6721.50846404
3,3044100,044100,Kings County,POLYGON,33.3,1,3,3044100,Brooklyn,E,044100,441,BK77,Bushwick North,4002,1528572.53276,5513.91068765
3,3044200,044200,Kings County,POLYGON,19.7,1,3,3044200,Brooklyn,I,044200,442,BK46,Ocean Parkway South,4014,1969036.0068,6808.86938016
3,3044300,044300,Kings County,POLYGON,34.6,1,3,3044300,Brooklyn,E,044300,443,BK77,Bushwick North,4002,1805749.99753,5552.17324478
3,3044400,044400,Kings County,POLYGON,21.2,1,3,3044400,Brooklyn,E,044400,444,BK46,Ocean Parkway South,4014,1878090.01156,6032.53555745
3,3044500,044500,Kings County,POLYGON,32,1,3,3044500,Brooklyn,E,044500,445,BK77,Bushwick North,4002,1827456.06351,5590.85473306
3,3044600,044600,Kings County,POLYGON,23.8,1,3,3044600,Brooklyn,E,044600,446,BK88,Borough Park,4014,1519495.97937,6573.68921955
3,3044700,044700,Kings County,POLYGON,33.7,1,3,3044700,Brooklyn,I,044700,447,BK77,Bushwick North,4002,1752616.26934,5524.59770617
3,3044800,044800,Kings County,POLYGON,23.1,1,3,3044800,Brooklyn,E,044800,448,BK46,Ocean Parkway South,4014,2423965.30292,8077.93074545
3,3044900,044900,Kings County,POLYGON,35.6,1,3,3044900,Brooklyn,I,044900,449,BK90,East Williamsburg,4001,22962571.2264,33958.1115597
3,3045000,045000,Kings County,POLYGON,20.5,1,3,3045000,Brooklyn,E,045000,450,BK46,Ocean Parkway South,4014,2370291.99389,6231.17072364
3,3045200,045200,Kings County,POLYGON,17.3,1,3,3045200,Brooklyn,E,045200,452,BK46,Ocean Parkway South,4014,2005613.07861,7171.83835299
3,3045300,045300,Kings County,POLYGON,37.2,1,3,3045300,Brooklyn,I,045300,453,BK77,Bushwick North,4002,3439556.2729,8850.17931046
3,3045400,045400,Kings County,POLYGON,23.1,1,3,3045400,Brooklyn,E,045400,454,BK46,Ocean Parkway South,4014,1423881.81463,6358.01247405
3,3045600,045600,Kings County,POLYGON,22.1,1,3,3045600,Brooklyn,E,045600,456,BK43,Midwood,4015,1653625.09776,6877.05353567
3,3045800,045800,Kings County,POLYGON,14,1,3,3045800,Brooklyn,E,045800,458,BK43,Midwood,4015,1928211.69449,7163.62403566
3,3046000,046000,Kings County,POLYGON,23.1,1,3,3046000,Brooklyn,E,046000,460,BK42,Flatbush,4015,2107798.13553,9311.95976031
3,3046201,046201,Kings County,POLYGON,20.1,1,3,3046201,Brooklyn,E,046201,462.01,BK42,Flatbush,4015,1381203.77484,4984.0992268
3,3049700,049700,Kings County,POLYGON,25.8,1,3,3049700,Brooklyn,I,049700,497,BK90,East Williamsburg,4001,1772554.25658,5956.05721369
3,3049800,049800,Kings County,POLYGON,23.7,1,3,3049800,Brooklyn,I,049800,498,BK41,Kensington-Ocean Parkway,4014,2199771.78332,7162.91599825
3,3049900,049900,Kings County,POLYGON,25.2,1,3,3049900,Brooklyn,I,049900,499,BK76,Greenpoint,4001,1532199.80121,5002.94538242
3,3050000,050000,Kings County,POLYGON,20.4,1,3,3050000,Brooklyn,I,050000,500,BK40,Windsor Terrace,4012,2138350.57985,6705.4945765
3,3050100,050100,Kings County,POLYGON,26,1,3,3050100,Brooklyn,E,050100,501,BK90,East Williamsburg,4001,1857843.15568,6239.76125279
3,3050202,050202,Kings County,POLYGON,17.1,1,3,3050202,Brooklyn,I,050202,502.02,BK40,Windsor Terrace,4012,1451525.22128,5366.54067113
3,3047600,047600,Kings County,POLYGON,20.6,1,3,3047600,Brooklyn,E,047600,476,BK88,Borough Park,4014,2236222.60005,7553.38087101
3,3047700,047700,Kings County,POLYGON,23.8,1,3,3047700,Brooklyn,I,047700,477,BK90,East Williamsburg,4001,2342852.90566,8710.53013576
3,3047800,047800,Kings County,POLYGON,24.7,1,3,3047800,Brooklyn,E,047800,478,BK88,Borough Park,4014,2380722.10927,6946.93063687
3,3048000,048000,Kings County,POLYGON,27.3,1,3,3048000,Brooklyn,E,048000,480,BK42,Flatbush,4015,1643797.87843,5432.24896284
3,3048100,048100,Kings County,POLYGON,26.3,1,3,3048100,Brooklyn,I,048100,481,BK90,East Williamsburg,4001,1629522.20753,5314.73932572
3,3048200,048200,Kings County,POLYGON,24.3,1,3,3048200,Brooklyn,E,048200,482,BK42,Flatbush,4015,2121452.7246,6712.51576568
3,3048400,048400,Kings County,POLYGON,23.8,1,3,3048400,Brooklyn,E,048400,484,BK41,Kensington-Ocean Parkway,4014,2251812.24718,6302.72237963
3,3048500,048500,Kings County,POLYGON,32.2,1,3,3048500,Brooklyn,I,048500,485,BK78,Bushwick South,4002,6253344.32041,11637.643911
3,3048600,048600,Kings County,POLYGON,27.3,1,3,3048600,Brooklyn,E,048600,486,BK41,Kensington-Ocean Parkway,4014,1888238.79171,7156.6596908
3,3048800,048800,Kings County,POLYGON,22.7,1,3,3048800,Brooklyn,E,048800,488,BK41,Kensington-Ocean Parkway,4014,1542860.19973,6228.75416449
3,3048900,048900,Kings County,POLYGON,38,1,3,3048900,Brooklyn,E,048900,489,BK78,Bushwick South,4002,985798.49818,4061.31114269
3,3049000,049000,Kings County,POLYGON,25.7,1,3,3049000,Brooklyn,E,049000,490,BK41,Kensington-Ocean Parkway,4014,2074872.14439,6705.71985
3,3049100,049100,Kings County,POLYGON,28.5,1,3,3049100,Brooklyn,E,049100,491,BK90,East Williamsburg,4001,2294137.30962,7405.10900422
3,3049200,049200,Kings County,POLYGON,25.2,1,3,3049200,Brooklyn,E,049200,492,BK41,Kensington-Ocean Parkway,4014,1780102.39448,8133.97300364
3,3049300,049300,Kings County,POLYGON,34.4,1,3,3049300,Brooklyn,E,049300,493,BK78,Bushwick South,4002,2454524.77977,7120.60795541
3,3049400,049400,Kings County,POLYGON,21.5,1,3,3049400,Brooklyn,E,049400,494,BK41,Kensington-Ocean Parkway,4014,1970839.6271,5704.76826439
3,3049500,049500,Kings County,POLYGON,26.8,1,3,3049500,Brooklyn,I,049500,495,BK90,East Williamsburg,4001,1389722.73486,4737.97817662
3,3049600,049600,Kings County,POLYGON,26.5,1,3,3049600,Brooklyn,E,049600,496,BK41,Kensington-Ocean Parkway,4014,2184807.8137,7240.57086075
3,3051700,051700,Kings County,POLYGON,26.6,1,3,3051700,Brooklyn,I,051700,517,BK73,North Side-South Side,4001,2020312.3293,6225.17851508
3,3051800,051800,Kings County,POLYGON,26.3,1,3,3051800,Brooklyn,I,051800,518,BK42,Flatbush,4015,2170111.3404,6299.57532571
3,3051900,051900,Kings County,POLYGON,26.6,1,3,3051900,Brooklyn,I,051900,519,BK73,North Side-South Side,4001,2959028.01149,7491.25474946
3,3052000,052000,Kings County,POLYGON,25.6,1,3,3052000,Brooklyn,E,052000,520,BK42,Flatbush,4015,2056594.47538,6972.9376313
3,3052300,052300,Kings County,POLYGON,32.8,1,3,3052300,Brooklyn,E,052300,523,BK73,North Side-South Side,4001,1538749.40278,4979.68879901
3,3052500,052500,Kings County,POLYGON,27.3,1,3,3052500,Brooklyn,E,052500,525,BK73,North Side-South Side,4001,1356123.73824,5049.88901744
3,3050300,050300,Kings County,POLYGON,25.4,1,3,3050300,Brooklyn,E,050300,503,BK90,East Williamsburg,4001,1348755.41934,5030.7882131
3,3050400,050400,Kings County,POLYGON,23.2,1,3,3050400,Brooklyn,I,050400,504,BK40,Windsor Terrace,4012,2516825.70244,7398.00414297
3,3050500,050500,Kings County,POLYGON,29.7,1,3,3050500,Brooklyn,E,050500,505,BK90,East Williamsburg,4001,1823285.67621,6040.68213374
3,3050600,050600,Kings County,POLYGON,30.7,1,3,3050600,Brooklyn,E,050600,506,BK42,Flatbush,4015,1773129.57152,6694.88956833
3,3050700,050700,Kings County,POLYGON,31,1,3,3050700,Brooklyn,E,050700,507,BK75,Bedford,4003,1877636.94138,6142.61537729
3,3050801,050801,Kings County,POLYGON,32.3,1,3,3050801,Brooklyn,E,050801,508.01,BK42,Flatbush,4015,842216.06064,3753.54558144
3,3050803,050803,Kings County,POLYGON,30.6,1,3,3050803,Brooklyn,E,050803,508.03,BK42,Flatbush,4015,602995.583097,3257.53439763
3,3050804,050804,Kings County,POLYGON,33.1,1,3,3050804,Brooklyn,E,050804,508.04,BK42,Flatbush,4015,1110945.63082,4305.94762341
3,3050900,050900,Kings County,POLYGON,29.2,1,3,3050900,Brooklyn,E,050900,509,BK72,Williamsburg,4001,1526103.11238,5020.25395024
3,3051001,051001,Kings County,POLYGON,36.2,1,3,3051001,Brooklyn,E,051001,510.01,BK42,Flatbush,4015,828176.576735,3652.72658955
3,3051002,051002,Kings County,POLYGON,32.1,1,3,3051002,Brooklyn,E,051002,510.02,BK42,Flatbush,4015,1152098.90964,4483.60981546
3,3051100,051100,Kings County,POLYGON,30.1,1,3,3051100,Brooklyn,E,051100,511,BK90,East Williamsburg,4001,1711548.77397,5290.65922765
3,3051200,051200,Kings County,POLYGON,32.6,1,3,3051200,Brooklyn,E,051200,512,BK42,Flatbush,4015,1510997.57245,5531.84391985
3,3051300,051300,Kings County,POLYGON,28.3,1,3,3051300,Brooklyn,E,051300,513,BK73,North Side-South Side,4001,2779406.80912,7232.67746338
3,3051400,051400,Kings County,POLYGON,31,1,3,3051400,Brooklyn,E,051400,514,BK42,Flatbush,4015,1949161.8355,6293.56226652
3,3051500,051500,Kings County,POLYGON,28.8,1,3,3051500,Brooklyn,I,051500,515,BK73,North Side-South Side,4001,2013551.39699,6866.83350219
3,3051601,051601,Kings County,POLYGON,34.8,1,3,3051601,Brooklyn,E,051601,516.01,BK42,Flatbush,4015,1247781.40809,4556.00952533
3,3051602,051602,Kings County,POLYGON,33.1,1,3,3051602,Brooklyn,E,051602,516.02,BK42,Flatbush,4015,979567.955851,4557.16315886
3,3054700,054700,Kings County,POLYGON,31.1,1,3,3054700,Brooklyn,E,054700,547,BK73,North Side-South Side,4001,1825050.12495,5664.39969841
3,3054800,054800,Kings County,POLYGON,15.3,1,3,3054800,Brooklyn,E,054800,548,BK44,Madison,4016,1864436.42861,7900.28411267
3,3054900,054900,Kings County,POLYGON,29.3,1,3,3054900,Brooklyn,E,054900,549,BK73,North Side-South Side,4001,2097786.27253,6845.7755595
3,3055000,055000,Kings County,POLYGON,21.5,1,3,3055000,Brooklyn,E,055000,550,BK44,Madison,4016,1937232.77134,5722.06088451
3,3055100,055100,Kings County,POLYGON,29.5,1,3,3055100,Brooklyn,E,055100,551,BK73,North Side-South Side,4001,2510928.24818,7122.6772057
3,3055200,055200,Kings County,POLYGON,23.9,1,3,3055200,Brooklyn,E,055200,552,BK44,Madison,4016,1805017.3999,5520.8947286
3,3052600,052600,Kings County,POLYGON,27,1,3,3052600,Brooklyn,E,052600,526,BK42,Flatbush,4015,1823527.01959,6736.72475145
3,3052700,052700,Kings County,POLYGON,34.6,1,3,3052700,Brooklyn,E,052700,527,BK73,North Side-South Side,4001,2045672.64233,6448.60756668
3,3052800,052800,Kings County,POLYGON,20.5,1,3,3052800,Brooklyn,I,052800,528,BK42,Flatbush,4015,1891640.2224,7275.90227841
3,3052900,052900,Kings County,POLYGON,23.4,1,3,3052900,Brooklyn,I,052900,529,BK72,Williamsburg,4001,1882580.923,6118.98399711
3,3053000,053000,Kings County,POLYGON,24,1,3,3053000,Brooklyn,E,053000,530,BK43,Midwood,4015,1861290.05416,5637.11422668
3,3053100,053100,Kings County,POLYGON,24.6,1,3,3053100,Brooklyn,E,053100,531,BK75,Bedford,4003,1741715.68026,5569.47244214
3,3053200,053200,Kings County,POLYGON,21.2,1,3,3053200,Brooklyn,E,053200,532,BK43,Midwood,4015,1876179.00988,6887.34045483
3,3053300,053300,Kings County,POLYGON,20.3,1,3,3053300,Brooklyn,E,053300,533,BK72,Williamsburg,4001,2078811.96669,6035.10269476
3,3053400,053400,Kings County,POLYGON,25,1,3,3053400,Brooklyn,E,053400,534,BK43,Midwood,4015,1866105.77226,5639.95138385
3,3053500,053500,Kings County,POLYGON,25.8,1,3,3053500,Brooklyn,E,053500,535,BK72,Williamsburg,4001,1406193.25211,5212.98785348
3,3053700,053700,Kings County,POLYGON,21.4,1,3,3053700,Brooklyn,E,053700,537,BK72,Williamsburg,4001,1802604.21022,5673.156769
3,3053800,053800,Kings County,POLYGON,23.5,1,3,3053800,Brooklyn,E,053800,538,BK43,Midwood,4015,1770108.61532,5802.05858409
3,3053900,053900,Kings County,POLYGON,22.6,1,3,3053900,Brooklyn,E,053900,539,BK72,Williamsburg,4001,1091631.40041,4356.20711407
3,3054200,054200,Kings County,POLYGON,21.7,1,3,3054200,Brooklyn,E,054200,542,BK43,Midwood,4015,2036089.77011,5962.81357724
3,3054300,054300,Kings County,MULTIPOLYGON,32.1,1,3,3054300,Brooklyn,I,054300,543,BK99,park-cemetery-etc-Brooklyn,4004,11164879.0855,40356.3841349
3,3054400,054400,Kings County,POLYGON,19.5,1,3,3054400,Brooklyn,I,054400,544,BK43,Midwood,4015,2045270.6111,5970.77543643
3,3054500,054500,Kings County,POLYGON,26.9,1,3,3054500,Brooklyn,E,054500,545,BK72,Williamsburg,4001,1802063.26103,5308.78442674
3,3054600,054600,Kings County,POLYGON,22.4,1,3,3054600,Brooklyn,E,054600,546,BK43,Midwood,4015,1942537.87548,6699.31504213
3,3057300,057300,Kings County,POLYGON,26.2,1,3,3057300,Brooklyn,E,057300,573,BK76,Greenpoint,4001,1831149.52307,5625.86859875
3,3057400,057400,Kings County,POLYGON,15.7,1,3,3057400,Brooklyn,I,057400,574,BK44,Madison,4016,1713577.62879,6539.23888553
3,3057500,057500,Kings County,POLYGON,24.6,1,3,3057500,Brooklyn,I,057500,575,BK76,Greenpoint,4001,2014844.45848,7029.26217334
3,3057600,057600,Kings County,POLYGON,18.9,1,3,3057600,Brooklyn,I,057600,576,BK44,Madison,4016,1707334.54427,5342.00109812
3,3057800,057800,Kings County,POLYGON,23.2,1,3,3057800,Brooklyn,E,057800,578,BK44,Madison,4016,1853782.13323,5522.41391228
3,3057900,057900,Kings County,POLYGON,32.7,1,3,3057900,Brooklyn,I,057900,579,BK76,Greenpoint,4001,7887549.052,16495.0261167
3,3055300,055300,Kings County,POLYGON,25,1,3,3055300,Brooklyn,I,055300,553,BK73,North Side-South Side,4001,1681865.77484,5513.59412266
3,3055400,055400,Kings County,POLYGON,25.5,1,3,3055400,Brooklyn,E,055400,554,BK25,Homecrest,4016,1821785.66743,5578.3645306
3,3055500,055500,Kings County,POLYGON,28.8,1,3,3055500,Brooklyn,I,055500,555,BK73,North Side-South Side,4001,2846181.37178,7343.45091916
3,3055600,055600,Kings County,POLYGON,20.1,1,3,3055600,Brooklyn,E,055600,556,BK25,Homecrest,4016,2079990.27864,5871.35722847
3,3055700,055700,Kings County,POLYGON,26.3,1,3,3055700,Brooklyn,I,055700,557,BK73,North Side-South Side,4001,3195112.28238,7401.29185485
3,3055800,055800,Kings County,POLYGON,21.2,1,3,3055800,Brooklyn,E,055800,558,BK44,Madison,4016,1847310.15792,5599.34479239
3,3056000,056000,Kings County,POLYGON,19.9,1,3,3056000,Brooklyn,E,056000,560,BK44,Madison,4016,1988439.59431,5761.25947838
3,3056100,056100,Kings County,POLYGON,25.5,1,3,3056100,Brooklyn,I,056100,561,BK76,Greenpoint,4001,3577947.69981,8469.79457164
3,3056200,056200,Kings County,POLYGON,10.9,1,3,3056200,Brooklyn,I,056200,562,BK44,Madison,4016,1838820.87392,5590.08497178
3,3056300,056300,Kings County,POLYGON,27,1,3,3056300,Brooklyn,E,056300,563,BK76,Greenpoint,4001,3983455.32394,8210.17277707
3,3056400,056400,Kings County,POLYGON,16.2,1,3,3056400,Brooklyn,I,056400,564,BK44,Madison,4016,1972387.64179,6411.19290432
3,3056500,056500,Kings County,POLYGON,24.1,1,3,3056500,Brooklyn,I,056500,565,BK76,Greenpoint,4001,2557074.29431,6717.58184621
3,3056600,056600,Kings County,POLYGON,20,1,3,3056600,Brooklyn,I,056600,566,BK44,Madison,4016,1846300.40092,5577.84003521
3,3056800,056800,Kings County,POLYGON,17.2,1,3,3056800,Brooklyn,I,056800,568,BK44,Madison,4016,1267976.13645,5221.45280227
3,3056900,056900,Kings County,POLYGON,25.2,1,3,3056900,Brooklyn,I,056900,569,BK76,Greenpoint,4001,1376243.88725,5735.06263436
3,3057000,057000,Kings County,POLYGON,13.8,1,3,3057000,Brooklyn,I,057000,570,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,2824696.88855,8653.41623461
3,3057100,057100,Kings County,POLYGON,22.9,1,3,3057100,Brooklyn,E,057100,571,BK76,Greenpoint,4001,1892836.35259,5516.21053395
3,3057200,057200,Kings County,POLYGON,36.5,1,3,3057200,Brooklyn,E,057200,572,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,2622725.1655,6491.89519536
3,3059000,059000,Kings County,POLYGON,22.6,1,3,3059000,Brooklyn,E,059000,590,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,1704089.77675,5777.40967992
3,3059100,059100,Kings County,POLYGON,24.5,1,3,3059100,Brooklyn,I,059100,591,BK76,Greenpoint,4001,2060784.35996,5916.28399762
3,3059402,059402,Kings County,POLYGON,15,1,3,3059402,Brooklyn,I,059402,594.02,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,3470556.20507,8094.77404374
3,3059600,059600,Kings County,POLYGON,14.6,1,3,3059600,Brooklyn,I,059600,596,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,1863185.13788,6850.70557555
3,3059800,059800,Kings County,POLYGON,21.5,1,3,3059800,Brooklyn,I,059800,598,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,2145271.49658,7239.39454387
3,3060000,060000,Kings County,POLYGON,18.8,1,3,3060000,Brooklyn,I,060000,600,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,4732242.74059,9650.32053393
3,3061200,061200,Kings County,POLYGON,12.9,1,3,3061200,Brooklyn,I,061200,612,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,2130753.46729,7180.60163469
